epoch,loss,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro
350,0.021149352192878723,0.8943,0.8172053164166431,0.8943,0.8512474171015172,0.8124271550414868,0.8929652494448822,0.8479414548426207,0.8943,0.8943,0.8943
360,0.021141059696674347,0.8943333333333333,0.8167445361175766,0.8943333333333333,0.8511100363672551,0.8120021255739054,0.8929990161171766,0.8478307766808632,0.8943333333333333,0.8943333333333333,0.8943333333333333
370,0.021132880821824074,0.8943666666666666,0.8168121392613797,0.8943666666666666,0.8511592562724958,0.8120697257802562,0.8930322100062515,0.8478807331938991,0.8943666666666666,0.8943666666666666,0.8943666666666666
380,0.021124644204974174,0.8944166666666666,0.8165099942892335,0.8944166666666666,0.8510885750702162,0.8118259509414502,0.8930821461298774,0.8478522639417809,0.8944166666666666,0.8944166666666666,0.8944166666666666
390,0.02111721597611904,0.89445,0.8166938982368297,0.89445,0.8511683500609085,0.8119923424169638,0.8931157144413913,0.84791766237784,0.89445,0.89445,0.89445
400,0.02111518196761608,0.89445,0.8166388197264716,0.89445,0.8511538078945127,0.8119641616936658,0.8931157144413913,0.8479213257005963,0.89445,0.89445,0.89445
410,0.021112382411956787,0.8944666666666666,0.8166849663477099,0.8944666666666666,0.8511815262077395,0.8119916308009133,0.8931316761333307,0.8479370420509117,0.8944666666666666,0.8944666666666666,0.8944666666666666
420,0.021107012405991554,0.8944833333333333,0.8166650401035226,0.8944833333333333,0.851189079984479,0.8119514786874182,0.8931487672288698,0.8479310014568388,0.8944833333333333,0.8944833333333333,0.8944833333333333
430,0.021097341552376747,0.89455,0.8162336209515028,0.89455,0.851083291679864,0.8115763067708002,0.8932137853214333,0.8478666112616337,0.89455,0.89455,0.89455
440,0.021085098385810852,0.8946166666666666,0.8165603124045446,0.8946166666666666,0.8512380339328273,0.8118447929458632,0.8932809727285935,0.8479871050454157,0.8946166666666666,0.8946166666666666,0.8946166666666666
450,0.02107173018157482,0.8946833333333334,0.8165435182382531,0.8946833333333334,0.8512761607738814,0.8118061949223148,0.8933445126621775,0.8480042795291729,0.8946833333333334,0.8946833333333334,0.8946833333333334
460,0.021061301231384277,0.8947333333333334,0.816709979328177,0.8947333333333334,0.85136460967907,0.8119454884304529,0.8933932455938794,0.8480776886283634,0.8947333333333334,0.8947333333333334,0.8947333333333334
470,0.021051477640867233,0.8947666666666667,0.816424090206197,0.8947666666666667,0.8512958384869188,0.8116992004357352,0.893426298381358,0.8480347180529468,0.8947666666666667,0.8947666666666667,0.8947666666666667
480,0.021046189591288567,0.8948,0.8165284660271116,0.8948,0.8513495408588253,0.811833332674716,0.8934590696211204,0.8481067430117324,0.8948,0.8948,0.8948
490,0.02103501372039318,0.8948666666666667,0.8169286740660842,0.8948666666666667,0.851530768593222,0.81215009651539,0.8935248936483615,0.848231526482016,0.8948666666666667,0.8948666666666667,0.8948666666666667

************ Overall Performance ************
MLP Accuracy: 0.884
F1-Score weighted: 0.842617539000513
Recall weighted: 0.884
Precision weighted: 0.8096429688239373
F1-Score macro: 0.8367479361146227
Recall macro: 0.8797568496338499
Precision macro: 0.8025196215992556
F1-Score micro: 0.884
Recall micro: 0.884
Precision micro: 0.884
************ Finish ************
