epoch,loss,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro
170,0.05637342855334282,0.9835833333333334,0.9835844425356104,0.9835833333333334,0.9835738571017363,0.983464339783151,0.9833922285739275,0.9834180998117292,0.9835833333333334,0.9835833333333334,0.9835833333333334
180,0.05151211842894554,0.98495,0.984956407910372,0.98495,0.9849452054877404,0.9848678894831588,0.9847668804479947,0.9848092849619885,0.98495,0.98495,0.98495
190,0.053468842059373856,0.9836833333333334,0.9838160069867166,0.9836833333333334,0.9837103949929991,0.9836764786265599,0.9834897935606486,0.9835443333300116,0.9836833333333334,0.9836833333333334,0.9836833333333334
200,0.04373035579919815,0.9880166666666667,0.9880411862121985,0.9880166666666667,0.9880220893711708,0.9879519647025612,0.9878963318075084,0.9879171508946507,0.9880166666666667,0.9880166666666667,0.9880166666666667
210,0.04046018421649933,0.9887833333333333,0.9888044433396924,0.9887833333333333,0.9887878413977298,0.9887459606179622,0.9886480633672845,0.9886908467163714,0.9887833333333333,0.9887833333333333,0.9887833333333333
220,0.03890957310795784,0.9892166666666666,0.9892519143172526,0.9892166666666666,0.9892236493092988,0.9891997246148151,0.9890723770031732,0.9891254319350589,0.9892166666666666,0.9892166666666666,0.9892166666666666
230,0.03378557786345482,0.9912,0.9912094803744728,0.9912,0.9912018924292092,0.9911291038512763,0.991128503056262,0.9911258969624466,0.9912,0.9912,0.9912
240,0.032784461975097656,0.9911333333333333,0.9911647452785806,0.9911333333333333,0.9911386396947551,0.9910558028932339,0.9910831665178355,0.9910588835552738,0.9911333333333333,0.9911333333333333,0.9911333333333333
250,0.029569506645202637,0.9923666666666666,0.9923846728454692,0.9923666666666666,0.992370802793175,0.9923063887098739,0.9923319959057804,0.9923142883169624,0.9923666666666666,0.9923666666666666,0.9923666666666666
260,0.030885014683008194,0.9913666666666666,0.9914238878096048,0.9913666666666666,0.991375570654007,0.9912986918769862,0.9913898685951326,0.9913243652306087,0.9913666666666666,0.9913666666666666,0.9913666666666666
270,0.04799511656165123,0.9839333333333333,0.9844853209743715,0.9839333333333333,0.9839666614782333,0.9842420906193539,0.9836303042464177,0.9836864606895755,0.9839333333333333,0.9839333333333333,0.9839333333333333
280,0.02310032956302166,0.9947333333333334,0.9947336464842066,0.9947333333333334,0.9947327681861109,0.9947258628329674,0.9946914518191745,0.9947079020736881,0.9947333333333334,0.9947333333333334,0.9947333333333334
290,0.02091391384601593,0.9953666666666666,0.9953664356682537,0.9953666666666666,0.9953661750700574,0.9953497515130822,0.9953373375404547,0.9953431589017212,0.9953666666666666,0.9953666666666666,0.9953666666666666
