epoch,loss,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro
0,3.3964593410491943,0.07615,0.04454544836582046,0.07615,0.03500026875395877,0.04393432358937895,0.07560564696675884,0.03473721706953048,0.07615,0.07615,0.07615
10,1.827333927154541,0.3389666666666667,0.41148306749366054,0.3389666666666667,0.31348765678541224,0.4102507917843224,0.34071441305357714,0.3162063598121964,0.3389666666666667,0.3389666666666667,0.3389666666666667
20,1.1626992225646973,0.6642666666666667,0.6803360804432103,0.6642666666666667,0.6518887674552056,0.6792506525639428,0.6573728204027002,0.6476975748014013,0.6642666666666667,0.6642666666666667,0.6642666666666667
30,0.7674866914749146,0.78355,0.7868871794617024,0.78355,0.7841878756171291,0.7836118576746061,0.7796973372577447,0.7806077303770617,0.78355,0.78355,0.78355
40,0.5926840305328369,0.8256666666666667,0.825731837471569,0.8256666666666667,0.8247352390798581,0.8238480806670777,0.8226172111054766,0.8222687093261412,0.8256666666666667,0.8256666666666667,0.8256666666666667
50,0.5007558465003967,0.8538333333333333,0.853319752386307,0.8538333333333333,0.8531336652292002,0.851792783666079,0.8512911183910928,0.8510829087229579,0.8538333333333333,0.8538333333333333,0.8538333333333333
60,0.44614970684051514,0.8704166666666666,0.8698029384959673,0.8704166666666666,0.8699980254339578,0.8683418021531703,0.8684615489076892,0.8682917362295408,0.8704166666666666,0.8704166666666666,0.8704166666666666
70,0.4087284207344055,0.881,0.8806947255834227,0.881,0.8807232937683191,0.8792823267000459,0.8792968347789849,0.8791670542338252,0.881,0.881,0.881
80,0.3804612159729004,0.88965,0.8892130262450277,0.88965,0.8893482897651744,0.888021014461641,0.8880350191878164,0.8879446427321621,0.88965,0.88965,0.88965
90,0.35840901732444763,0.8962666666666667,0.8958557904577369,0.8962666666666667,0.8959705213202191,0.8947836012616298,0.8947744346205777,0.8946878253389497,0.8962666666666667,0.8962666666666667,0.8962666666666667
100,0.34033381938934326,0.9012333333333333,0.9008797535579164,0.9012333333333333,0.9009764762021708,0.8998774898635604,0.8998769524126293,0.899796806513059,0.9012333333333333,0.9012333333333333,0.9012333333333333
110,0.3251301944255829,0.9056666666666666,0.9053581663326109,0.9056666666666666,0.9054417819859574,0.9043951540694722,0.9043966863872029,0.9043253836921435,0.9056666666666666,0.9056666666666666,0.9056666666666666
120,0.3120243549346924,0.9096333333333333,0.9093623780401839,0.9096333333333333,0.9094347134682064,0.9084656454378068,0.9084508281819422,0.9083952117453495,0.9096333333333333,0.9096333333333333,0.9096333333333333
130,0.30052658915519714,0.9135666666666666,0.913318163825319,0.9135666666666666,0.9133813825863931,0.9124875785324678,0.9124614768957124,0.912413451713527,0.9135666666666666,0.9135666666666666,0.9135666666666666
140,0.2902778685092926,0.91645,0.91623654367825,0.91645,0.9162867124785471,0.9154288897312812,0.9153951708391119,0.9153555652319534,0.91645,0.91645,0.91645
150,0.28102701902389526,0.9189833333333334,0.918779858959891,0.9189833333333334,0.9188282070219304,0.91799092628581,0.9179638385381755,0.9179240496123698,0.9189833333333334,0.9189833333333334,0.9189833333333334
160,0.27261999249458313,0.9210666666666667,0.920885155102112,0.9210666666666667,0.9209244395477593,0.9201261843873789,0.9200930230430844,0.9200581602781996,0.9210666666666667,0.9210666666666667,0.9210666666666667
170,0.26494312286376953,0.9231666666666667,0.9229972857576028,0.9231666666666667,0.9230376841173052,0.9222711433134723,0.9222286686411343,0.9222056603834495,0.9231666666666667,0.9231666666666667,0.9231666666666667
180,0.2578794062137604,0.9249833333333334,0.9248165966635334,0.9249833333333334,0.9248585000583956,0.9241030514719741,0.9240777127657716,0.9240490753233838,0.9249833333333334,0.9249833333333334,0.9249833333333334
190,0.25135552883148193,0.92685,0.9266904591639258,0.92685,0.9267301173746683,0.9260235951393719,0.9259741230595797,0.9259588598230911,0.92685,0.92685,0.92685
200,0.24530328810214996,0.9291833333333334,0.929036048045827,0.9291833333333334,0.9290728878036714,0.9283793110684615,0.9283639117767608,0.9283350164461895,0.9291833333333334,0.9291833333333334,0.9291833333333334
210,0.23966382443904877,0.9307166666666666,0.9305757756552396,0.9307166666666666,0.9306097355755343,0.9299431691525232,0.9299153231570972,0.9298929201074033,0.9307166666666666,0.9307166666666666,0.9307166666666666
220,0.23437823355197906,0.9323,0.9321604874138242,0.9323,0.9321939312320116,0.9315565966617616,0.9315207778985386,0.9315024231749651,0.9323,0.9323,0.9323
230,0.22941362857818604,0.93375,0.9336174174439241,0.93375,0.9336497839952443,0.9330333379676858,0.9330010691490905,0.9329834123108478,0.93375,0.93375,0.93375
240,0.2247374802827835,0.93515,0.9350247946766449,0.93515,0.9350530862670113,0.9344643807939521,0.934415714597028,0.934405887805352,0.93515,0.93515,0.93515
250,0.22032320499420166,0.93635,0.9362307348648291,0.93635,0.9362586965892148,0.9356780000578823,0.9356309256125332,0.9356229972801661,0.93635,0.93635,0.93635
260,0.21613925695419312,0.9376166666666667,0.9375065934577687,0.9376166666666667,0.9375332632485832,0.9369644403959241,0.9369201395349037,0.9369141190176272,0.9376166666666667,0.9376166666666667,0.9376166666666667
270,0.21215879917144775,0.9386666666666666,0.9385567476787894,0.9386666666666666,0.9385856206034358,0.9380327664764818,0.937979137789554,0.937979975533778,0.9386666666666666,0.9386666666666666,0.9386666666666666
280,0.20836426317691803,0.9398833333333333,0.9397775301187679,0.9398833333333333,0.9398053283378962,0.9392694708205914,0.9392036658042011,0.9392115591425384,0.9398833333333333,0.9398833333333333,0.9398833333333333
290,0.2047429382801056,0.9409166666666666,0.9408146197977226,0.9409166666666666,0.9408403040219451,0.9403118910695726,0.9402463632422708,0.9402538720095132,0.9409166666666666,0.9409166666666666,0.9409166666666666
300,0.20128417015075684,0.9420833333333334,0.9419856655385628,0.9420833333333334,0.9420106511206474,0.9414819210949783,0.9414277898963295,0.9414310434040962,0.9420833333333334,0.9420833333333334,0.9420833333333334
310,0.1979757845401764,0.9431166666666667,0.943023701643996,0.9431166666666667,0.9430467253164961,0.9425381891884405,0.9424802453603525,0.9424857438268426,0.9431166666666667,0.9431166666666667,0.9431166666666667
320,0.1948026567697525,0.9438833333333333,0.9437940755269378,0.9438833333333333,0.943814591083903,0.9433250737617289,0.9432465035354355,0.9432616145910482,0.9438833333333333,0.9438833333333333,0.9438833333333333
330,0.19175837934017181,0.94495,0.94486206269444,0.94495,0.9448841237437059,0.9444100428270525,0.9443265845486636,0.9443463620006962,0.94495,0.94495,0.94495
340,0.18883414566516876,0.94595,0.9458642759100179,0.94595,0.9458879491382973,0.9454201799550432,0.9453502291411207,0.945366015157416,0.94595,0.94595,0.94595
350,0.1860145479440689,0.9466166666666667,0.9465359755360595,0.9466166666666667,0.946558022952553,0.9461007344703549,0.946021871486667,0.9460429494427423,0.9466166666666667,0.9466166666666667,0.9466166666666667
360,0.1832905262708664,0.94725,0.9471717781871786,0.94725,0.9471931597859143,0.946736040226862,0.9466682128147479,0.9466843869780484,0.94725,0.94725,0.94725
370,0.1806652694940567,0.9479166666666666,0.9478413642055176,0.9479166666666666,0.9478615114279131,0.9474208008062034,0.9473509324755781,0.9473683673062159,0.9479166666666666,0.9479166666666666,0.9479166666666666
380,0.1781340390443802,0.9487333333333333,0.9486636751076792,0.9487333333333333,0.9486820079972392,0.9482527963747132,0.9481752039132492,0.9481974656642176,0.9487333333333333,0.9487333333333333,0.9487333333333333
390,0.17568524181842804,0.94935,0.9492817653709671,0.94935,0.9492993390920775,0.9488738597035565,0.9487981872388185,0.9488195215053068,0.94935,0.94935,0.94935
400,0.17331476509571075,0.9501833333333334,0.9501172915794257,0.9501833333333334,0.9501333718810481,0.9497183223588574,0.9496430033896338,0.9496637329091996,0.9501833333333334,0.9501833333333334,0.9501833333333334
410,0.17101509869098663,0.9508833333333333,0.9508195882117196,0.9508833333333333,0.950835208270605,0.9504210300258128,0.9503507936730792,0.950369698056017,0.9508833333333333,0.9508833333333333,0.9508833333333333
420,0.16878382861614227,0.9513833333333334,0.9513208147139328,0.9513833333333334,0.9513372478601689,0.9509197304571314,0.9508649772204523,0.9508775546032149,0.9513833333333334,0.9513833333333334,0.9513833333333334
430,0.166616752743721,0.95185,0.9517911257860382,0.95185,0.9518066806869026,0.9513919782407442,0.9513405165352186,0.9513523656954369,0.95185,0.95185,0.95185
440,0.16450846195220947,0.95245,0.9523947700508796,0.95245,0.9524090998365901,0.9520101893642348,0.9519538222293029,0.9519686857788058,0.95245,0.95245,0.95245
450,0.16246084868907928,0.9529666666666666,0.9529153251957231,0.9529666666666666,0.952928088478058,0.952532795032333,0.9524876182144537,0.9524972865469863,0.9529666666666666,0.9529666666666666,0.9529666666666666
460,0.16047243773937225,0.9535666666666667,0.9535152150082717,0.9535666666666667,0.9535277801074781,0.9531458955341074,0.953092814740935,0.9531061600806249,0.9535666666666667,0.9535666666666667,0.9535666666666667
470,0.15853984653949738,0.95415,0.9540973616675457,0.95415,0.9541102261214378,0.9537372965765074,0.9536772732689128,0.9536937939876401,0.95415,0.95415,0.95415
480,0.1566603034734726,0.95495,0.9549031637516806,0.95495,0.9549141460646062,0.9545423207731849,0.9544963255070712,0.9545068803898692,0.95495,0.95495,0.95495
490,0.1548309177160263,0.9554333333333334,0.955385513728724,0.9554333333333334,0.9553975679771568,0.9550272323948501,0.9549772288207871,0.9549903643303773,0.9554333333333334,0.9554333333333334,0.9554333333333334

************ Overall Performance ************
MLP Accuracy: 0.9513
F1-Score weighted: 0.9512469147750521
Recall weighted: 0.9513
Precision weighted: 0.9512361110340894
F1-Score macro: 0.9507151187390115
Recall macro: 0.9506900598498701
Precision macro: 0.9507818759196335
F1-Score micro: 0.9513
Recall micro: 0.9513
Precision micro: 0.9513
************ Finish ************
