epoch,loss,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro
240,0.07823482155799866,0.9763833333333334,0.9764113978018066,0.9763833333333334,0.9763658082929345,0.9761204309279305,0.9760735463791097,0.9760645971117521,0.9763833333333334,0.9763833333333334,0.9763833333333334
250,0.06485434621572495,0.9805833333333334,0.98062233053927,0.9805833333333334,0.980580905284834,0.9803313531813188,0.9803789157233268,0.9803330713175502,0.9805833333333334,0.9805833333333334,0.9805833333333334
260,0.06088191643357277,0.98145,0.9816706146904197,0.98145,0.9814918403069071,0.981403800408487,0.9812686173177887,0.9812665209765911,0.98145,0.98145,0.98145
270,0.056688521057367325,0.9820666666666666,0.9823907144379196,0.9820666666666666,0.9820660728757852,0.9820448541027755,0.9820095382410571,0.9818646131184998,0.9820666666666666,0.9820666666666666,0.9820666666666666
280,0.0421936921775341,0.9874833333333334,0.9875382117473105,0.9874833333333334,0.9874814375583021,0.9874821436229684,0.9872498698421894,0.9873346583544891,0.9874833333333334,0.9874833333333334,0.9874833333333334
290,0.04055750370025635,0.9872166666666666,0.9872656634163705,0.9872166666666666,0.9871950232261645,0.9872391114731551,0.9869131477683499,0.9870276535965399,0.9872166666666666,0.9872166666666666,0.9872166666666666

************ Overall Performance ************
MLP Accuracy: 0.9253
F1-Score weighted: 0.9252090231405761
Recall weighted: 0.9253
Precision weighted: 0.9303187538537452
F1-Score macro: 0.9248949615639503
Recall macro: 0.9253137949558038
Precision macro: 0.929635985303834
F1-Score micro: 0.9253
Recall micro: 0.9253
Precision micro: 0.9253
************ Finish ************
