epoch,loss,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro
180,0.06512915343046188,0.9810833333333333,0.9810743433677523,0.9810833333333333,0.981073412279386,0.9809444642748183,0.9809650229582466,0.9809492910723193,0.9810833333333333,0.9810833333333333,0.9810833333333333
190,0.06050426512956619,0.9827166666666667,0.982709323727598,0.9827166666666667,0.9827089915639589,0.982593921706008,0.9826198658536921,0.9826028578409789,0.9827166666666667,0.9827166666666667,0.9827166666666667
200,0.05624200031161308,0.98405,0.9840422766058459,0.98405,0.9840430835100452,0.9839574486046161,0.9839469311879112,0.9839490951221752,0.98405,0.98405,0.98405
210,0.05229640752077103,0.9855,0.9854944779993672,0.9855,0.9854946172730691,0.9854335610949864,0.9854156828732229,0.9854219559060085,0.9855,0.9855,0.9855
220,0.04865263029932976,0.9866833333333334,0.9866788807644428,0.9866833333333334,0.9866782442149155,0.9866301349416396,0.9866083062264922,0.9866163131731701,0.9866833333333334,0.9866833333333334,0.9866833333333334
230,0.04529620334506035,0.9877666666666667,0.9877629105203486,0.9877666666666667,0.9877622279290562,0.9877111942557079,0.9877030728252197,0.9877045465316515,0.9877666666666667,0.9877666666666667,0.9877666666666667
240,0.04219400882720947,0.98885,0.9888475602805691,0.98885,0.9888469407724932,0.9888036627690223,0.9887972224108917,0.9887985686028571,0.98885,0.98885,0.98885
250,0.03932325541973114,0.9895666666666667,0.9895643571421889,0.9895666666666667,0.9895637497653657,0.9895270895818001,0.9895269380308044,0.9895252252816447,0.9895666666666667,0.9895666666666667,0.9895666666666667
260,0.03666207566857338,0.9901333333333333,0.990132731830835,0.9901333333333333,0.9901312869409595,0.990111650608408,0.9901008982683861,0.9901044842705431,0.9901333333333333,0.9901333333333333,0.9901333333333333
270,0.03417807072401047,0.991,0.9909986540105638,0.991,0.9909979390850885,0.9909821029701066,0.9909723557401584,0.9909758149564076,0.991,0.991,0.991
280,0.03186244145035744,0.9918166666666667,0.9918154086460392,0.9918166666666667,0.9918149594533853,0.9918037685192646,0.9918060798963463,0.9918038322050309,0.9918166666666667,0.9918166666666667,0.9918166666666667
290,0.029700152575969696,0.9925666666666667,0.9925654813827537,0.9925666666666667,0.9925651543730807,0.9925596354475539,0.9925604875561793,0.9925591323043266,0.9925666666666667,0.9925666666666667,0.9925666666666667

************ Overall Performance ************
MLP Accuracy: 0.9715
F1-Score weighted: 0.971489339199679
Recall weighted: 0.9715
Precision weighted: 0.9715098851882685
F1-Score macro: 0.9711881192460435
Recall macro: 0.9711361714194503
Precision macro: 0.9712715982900324
F1-Score micro: 0.9715
Recall micro: 0.9715
Precision micro: 0.9715
************ Finish ************
